time_period_end,volume_traded,price_close
2017-02-18T02:00:00.000000,3764.97531041,1.2383
2017-02-18T04:00:00.000000,69.41087,1.245
2017-02-18T05:00:00.000000,4502.69653032,1.245
2017-02-18T06:00:00.000000,8961.71498291,1.235
2017-02-18T07:00:00.000000,2951.0414498,1.231
2017-02-18T08:00:00.000000,1910.9362,1.23
2017-02-18T09:00:00.000000,2080.189444,1.2312
2017-02-18T10:00:00.000000,19751.38256323,1.2171
2017-02-18T11:00:00.000000,3649.91388552,1.217
2017-02-18T12:00:00.000000,1225.68302,1.217
2017-02-18T13:00:00.000000,40404.09746428,1.2258
2017-02-18T14:00:00.000000,7.0,1.2318
2017-02-18T15:00:00.000000,184.92781507,1.227
2017-02-18T17:00:00.000000,129.09771167,1.2242
2017-02-18T18:00:00.000000,2541.234903,1.219
2017-02-18T19:00:00.000000,2875.39030365,1.2225
2017-02-18T20:00:00.000000,11022.5742038,1.222
2017-02-18T21:00:00.000000,11238.63774612,1.2209
2017-02-18T22:00:00.000000,6070.481844,1.222
2017-02-18T23:00:00.000000,32486.84081907,1.22
2017-02-19T00:00:00.000000,71.427666,1.222
