time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-02-20T00:00:01.440000;2016-02-20T00:00:01.507000;f0270db9-034b-4aee-9660-0fe92f3a5f48;420.72;0.156;BUY
2016-02-20T00:00:01.440000;2016-02-20T00:00:01.507000;f4c134fe-492c-4491-bc7c-c1e92e4e110d;420.72;0.119;BUY
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.333000;db14cf6a-2db7-4e11-8fba-8b407c383eb1;420.71;0.033;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.350000;1d47cf0f-8ecd-431a-866f-4d4e094e2eb2;420.71;0.04703333;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.350000;5b521092-7547-40d7-86b0-573e7d3e3d0d;420.71;2.16512701;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.363000;ae2ea050-2f60-43b9-a443-257c479ebf27;420.71;0.0125;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.363000;b85d9c86-0a89-4f63-bfe6-eb83c966193f;420.7;0.033;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;5930efe6-adf4-4960-b17a-2e44cfde7dd4;420.69;0.033;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;460f1c3c-db64-49c4-aba6-b95f4515aeaa;420.69;0.01;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;3b89b525-c810-43c3-b5ec-043b737118d0;420.68;0.034;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;8196a950-3003-4bab-b526-334ea6a9234f;420.67;0.034;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;083c8dae-e619-4f27-867f-777dfd194e33;420.66;0.034;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;ff760cbc-316a-4ea9-8062-80e397192689;420.65;0.035;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;512e12d5-8f6f-49f0-b012-c5277e21da20;420.64;0.035;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;3921dd53-0f54-4189-9385-bdd42d9026be;420.63;0.035;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;cdd89997-3d8f-4d80-8974-b7f4858adc4f;420.62;0.01;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;e522aa43-5746-4a61-8e01-8ec2bab12080;420.61;0.036;SELL
2016-02-20T00:00:03.267000;2016-02-20T00:00:03.427000;8fd56f6f-40ab-4d02-8621-ac69c23ecd26;420.61;0.543;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.427000;5c9b739a-63af-4ed6-9b55-cd0c2a633f93;420.6;0.036;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;5adff902-a496-41a5-b464-474827ab1fad;420.6;0.56;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;af040727-8b28-4059-8856-529b00dff2e2;420.59;0.036;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;7ba65670-bf17-40d7-acd3-e206070ef884;420.59;0.546;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;47b8fd97-c054-41f5-83c4-0769804e4d2e;420.58;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;2ce3161c-915d-4da3-9648-56a8339c0e67;420.57;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;9d0ac3d5-272f-4386-8886-ae81848b3c15;420.56;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;9a7d1290-b5f2-4045-a340-e00128e2f56c;420.55;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;3934a400-6835-456c-a5c5-6d5f3f128b5c;420.55;0.546;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;1d58a180-ee64-42e7-ad70-37c7508b068f;420.54;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;88deb3ee-a9c4-4e35-b32b-ae935cdc2234;420.53;0.037;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.443000;91f15f8e-ffa1-4dd9-9b33-a83079dd33fb;420.53;0.23;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.507000;b7022450-dbd6-4628-9a85-8a134acdc5da;420.52;0.037;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.520000;260f8f8b-38bd-43b5-8eff-8776bc6d3abc;420.51;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.520000;7aac62a3-4c5c-4982-920e-9fce39345925;420.51;0.562;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.520000;48056a21-2ce8-4a82-8d0f-67e4eb9c213b;420.5;0.01;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.520000;0a2f2ada-ab21-495c-be9c-69b6faaa7c8a;420.5;0.0125;SELL
2016-02-20T00:00:03.270000;2016-02-20T00:00:03.520000;547969d8-81e8-4f38-83b6-c589dfb87d47;420.49;0.038;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.520000;5c70384d-6e49-406d-8cc1-1efbb5a03864;420.49;0.577;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.520000;9fcc88b7-39de-4eaa-9a4e-5d389d95aa55;420.48;0.038;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.520000;56813691-9b26-413b-ae6b-11f5012c1606;420.47;0.038;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.520000;96106c76-bd4b-4ba3-a489-69adedba6af8;420.47;0.01;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.520000;cd0b4af0-0091-45c6-947c-ddbc3f909375;420.46;0.01;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;ff26ee63-c2a1-43b5-bdd8-f2d779ac43f0;420.45;0.01;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;4bc204da-19f4-48cc-99ee-d6c457ff9f86;420.44;0.01;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;a740865e-3f24-4358-a6bd-70409f04509c;420.44;0.563;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;13ab83d7-e047-4e35-95d2-893d65b7d833;420.43;0.039;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;d391be42-12b1-4702-b52f-0c04387fb930;420.42;0.04;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;20adb887-f2da-4e5d-afad-f883ea0124b4;420.41;0.04;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;5c31c3d7-a0c3-472b-97b4-46046dd1f7e4;420.4;0.037;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;e1f31ee8-f798-41b5-bdec-9fed5105775a;420.4;0.095;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;b6617e78-00ab-4548-bbaf-88967542ebf1;420.39;0.038;SELL
2016-02-20T00:00:03.273000;2016-02-20T00:00:03.537000;b7ae89f3-6c26-4b29-a048-d8e8d83cbfeb;420.39;0.57;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.537000;e4519dbe-73f9-4771-b886-34269bac0584;420.38;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.537000;84b9496f-0b76-45b6-9f83-05d3836a05bc;420.37;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.537000;3cc5a75e-a874-4de1-812a-859f6b65d029;420.36;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.553000;d1a15421-4391-4a6d-9c3f-48c4c3c3d4bc;420.35;0.00987;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.553000;88787f46-4cc4-4d26-bdc1-defbde2bb254;420.35;0.2;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;72a6b9ec-0b2f-4d53-968f-34890fcd8c3c;420.35;0.092;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;b84ff206-62c7-4ebf-bcd8-38eafe5e832f;420.34;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;d47566dc-f6ee-45a3-af4a-2f978a3fd444;420.32;0.084;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;14179f04-f1cf-4b5b-b544-2d79279ae038;420.29;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;1777758e-507d-4f32-8e3e-5fd60dc27b49;420.27;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;b1eaf3d7-cbdb-4fe9-b7dc-d1e14fb67247;420.27;0.103;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;016876e7-9722-4511-9427-66706ddd974c;420.26;0.011;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;856d91f4-c713-489f-882e-73e5eb79d4d7;420.25;0.0125;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;8c2d46da-d4fb-45b6-9f35-01595569cd3c;420.23;1.1;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;a4a40da7-b1bb-4855-a741-dde45bc332c3;420.22;0.091;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;86473d04-d828-4d69-b357-4431ba882ac2;420.21;0.01;SELL
2016-02-20T00:00:03.277000;2016-02-20T00:00:03.613000;cba3bfda-6d5b-4406-865d-e621f82649f8;420.2;0.01;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;6bea5c67-19cd-4d0f-b0b7-1fa07ecdcdc7;420.2;0.01135791;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;69b76ddb-152d-4a73-95e9-ddd62d01085b;420.19;0.011;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;8c6edd02-33ea-44cd-97f8-06828f6210e1;420.19;1.98;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;a1f2dcca-c0a6-4c7a-b0c5-0e99793c35e1;420.18;5.52782693;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;971a572d-c183-4cdf-a9d1-410dac9eab1e;420.18;0.032;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.613000;6b08c211-80ca-40a6-8c28-62f1dcc271ee;420.17;0.119;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.647000;3c718062-7b77-47cd-aa67-f1d0774283f8;420.17;0.031;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.647000;890397a2-c897-4889-b74c-032af84d954f;420.16;0.032;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.647000;de8875a1-b268-42ad-a5eb-211164545cef;420.14;0.031;SELL
2016-02-20T00:00:03.280000;2016-02-20T00:00:03.647000;bc2ff54d-07dd-4f0a-89a8-b4254564ba76;420.11;0.01;SELL
2016-02-20T00:00:03.440000;2016-02-20T00:00:03.647000;d02a9429-ab36-4d10-8eb2-8986ed56ae33;420.1;0.011;BUY
2016-02-20T00:00:03.577000;2016-02-20T00:00:03.693000;57b642ed-0e60-4b41-9560-e50ce28a53f3;420.09;0.05459;SELL
2016-02-20T00:00:11.353000;2016-02-20T00:00:11.413000;c9180e8a-0f45-48bc-845f-0e78cf19132c;420.09;3.08;BUY
2016-02-20T00:00:16.430000;2016-02-20T00:00:16.507000;f099e2b6-db8c-4e33-bd62-92a001035626;420.1;29.24435127;BUY
2016-02-20T00:00:21.347000;2016-02-20T00:00:21.397000;85027fb6-752c-4334-99d6-539a2b140a93;420.27;0.011;BUY
2016-02-20T00:00:21.347000;2016-02-20T00:00:21.413000;3c92c503-8fa1-44fa-9033-de53f828c273;420.28;0.011;BUY
2016-02-20T00:00:26.333000;2016-02-20T00:00:26.380000;5d3739f4-e404-435b-a1e2-9eb6a19a4919;420.29;0.01;BUY
2016-02-20T00:00:26.333000;2016-02-20T00:00:26.397000;6e1e4309-64b2-45e4-bebe-f4ed628dedbd;420.38;1.32;BUY
2016-02-20T00:00:31.340000;2016-02-20T00:00:31.397000;cb5d8495-e1ea-48fd-b5f5-270fcce9be05;420.38;0.011;BUY
2016-02-20T00:00:31.340000;2016-02-20T00:00:31.397000;6a4432e9-73de-4d1d-a50b-54e5b769333c;420.44;1.54;BUY
2016-02-20T00:00:36.343000;2016-02-20T00:00:36.413000;81bab1d5-79b3-4c45-8c58-f6626461ccda;420.44;0.011;BUY
2016-02-20T00:00:36.347000;2016-02-20T00:00:36.413000;9bd3c302-5619-4e69-8ad7-35cf1382fe26;420.46;0.127;BUY
2016-02-20T00:00:38.007000;2016-02-20T00:00:38.067000;795de09a-aef5-4a55-b56a-8bcb8bf12235;420.46;0.22;BUY
2016-02-20T00:00:38.007000;2016-02-20T00:00:38.067000;16583bcc-0429-497a-b7de-8756a8562f8a;420.47;0.01;BUY
