time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.600000;63c6cda7-078f-4221-8788-b455b8ad94c2;377.47;0.00762;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.600000;c2a58b26-aa80-4de7-adec-bfec201716f4;377.47;0.087;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.600000;d25bccc8-673a-4fb4-a2f3-20ec0a865546;377.46;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.600000;1ba73233-3903-42b2-b7b6-c4c1d76b24c2;377.45;0.072;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.600000;f3e4a1f3-5582-46ca-98d0-b7008a412703;377.44;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;58e133dc-7efe-4078-9727-42b6097d3787;377.44;0.129;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;8751bf1f-aa6c-4193-aea9-f7ed97c1cf53;377.43;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;00884476-c565-498c-bb45-7f194d245b8c;377.42;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;e954aeb4-9f42-4f2c-84eb-b2559e492463;377.41;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;4b870c36-06ef-4538-8573-3ecd064019cb;377.41;0.113;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;ab6fa37e-21e6-4ddb-a251-62111facead6;377.4;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;11213a19-5774-47f8-9c82-8762a6239cca;377.39;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;7e6d5e37-0bbd-4605-9baf-820afbf272ac;377.38;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.630000;141ae92f-0fca-47ac-b00b-b7b5d7f65b6b;377.38;0.092;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;010905d3-131a-4082-ab25-eb00e94d5fc8;377.37;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;ca3de7ac-7e58-426a-acf1-dacf99e67b8e;377.35;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;c65254fa-7b2c-4ae7-bbc7-393149226a62;377.35;0.02644;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;8ff22c36-e9d2-4812-a26f-d618a434428f;377.35;0.119;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;73f65525-24a1-4bc1-8049-ad1f9fa26163;377.33;0.01;SELL
2016-02-08T00:00:01.553000;2016-02-08T00:00:01.710000;7e2b45ac-cf35-4c2d-9e01-1bdeaec1bd79;377.32;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;46d37d1c-db3e-406a-8967-6013401fe3d1;377.32;0.129;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;5b0b74b6-4747-4ffb-9126-00ff9ef04059;377.31;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;a41f746a-22e2-48e5-bdfe-541874ccbdfc;377.29;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;8f3cb676-93ae-4baa-bc12-d051a70c232c;377.29;0.129;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;658fcaa7-5dbd-406e-8d34-a4dca423c740;377.28;0.096;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;2e44acb4-f127-468c-86bf-5177585ddff5;377.27;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;53403621-4ddf-4bf0-b3d2-3f9de53b7610;377.27;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;6b6d4e1b-f10f-4191-bc06-b8166b11c5c3;377.25;0.01;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;20cec085-04a2-4617-948f-3b6a25882eb9;377.25;0.084;SELL
2016-02-08T00:00:01.557000;2016-02-08T00:00:01.710000;2496a3a4-edef-4065-a0d4-4958fb417173;377.23;0.00234;SELL
2016-02-08T00:00:31.553000;2016-02-08T00:00:31.583000;6425870c-818a-4a12-b42d-95226671467f;377.37;0.12562;BUY
2016-02-08T00:01:31.550000;2016-02-08T00:01:31.567000;e90aff41-b1af-4377-9aa1-2f304b7bcf8a;377.37;0.21366;BUY
2016-02-08T00:01:44.483000;2016-02-08T00:01:44.520000;03a41251-fcd7-4a27-b3d9-be4aa060f3d3;377.37;0.07;BUY
2016-02-08T00:02:01.617000;2016-02-08T00:02:01.630000;c73ca8b9-9f6a-4df8-8a71-6c6464097e43;377.37;3.49059;BUY
2016-02-08T00:02:21.647000;2016-02-08T00:02:21.663000;4ad356dd-e322-4b26-8633-32af111332da;377.36;0.01;SELL
2016-02-08T00:02:31.630000;2016-02-08T00:02:31.677000;45084e51-0d63-40ed-a5ba-65830dafbef9;377.37;0.26192;BUY
2016-02-08T00:03:01.570000;2016-02-08T00:03:01.583000;75824c80-c5b9-4043-913d-99950b60b389;377.37;0.68314;BUY
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.567000;2252ce28-74d0-411f-8b9c-9e8db213f2a8;377.36;0.013;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.583000;bdc88346-b32a-46b4-8532-359abeae6b1d;377.36;0.119;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.583000;d9ff95da-ac19-4e65-8b3d-094501b8ff8b;377.35;0.072;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.583000;4640e554-ad0f-4f61-a4ae-613d207cc3b0;377.34;0.011;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.583000;15f9aa8c-7e5a-4820-acc1-98bc5988ea82;377.34;0.093;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.583000;5ebc6f4a-8ee0-471e-aef6-870dc6d289dc;377.33;0.011;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.600000;25704e2a-d703-4fe2-bf72-98ab7f66914d;377.32;0.011;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.600000;4a3ac075-3517-4b74-a890-d2e9ab693f4e;377.31;0.01;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.600000;c15e2800-0e3e-4ada-b144-a20108692e89;377.31;0.01;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.617000;64d68dd1-3d7f-4fef-bab1-fe1752c51bee;377.31;0.096;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.617000;316bbd16-9207-4ede-8a7e-2d459b354cfa;377.29;0.01;SELL
2016-02-08T00:03:31.547000;2016-02-08T00:03:31.617000;39c31d84-77a2-4d35-b943-61aac2a5f8ed;377.28;0.0416;SELL
2016-02-08T00:03:48.837000;2016-02-08T00:03:48.850000;039970e3-565c-49b5-aa74-b6391efa2c07;377.27;0.01;SELL
2016-02-08T00:03:48.837000;2016-02-08T00:03:48.850000;88020c41-d2a8-47ca-9914-80fcdb083cbb;377.27;0.01;SELL
2016-02-08T00:03:48.837000;2016-02-08T00:03:48.867000;0f33c184-bcd2-489a-84c5-f9e2671d80e3;377.27;0.114;SELL
2016-02-08T00:03:57.337000;2016-02-08T00:03:57.380000;8de9d447-3bd6-41b4-89ad-c490341f7311;377.26;0.14;SELL
