time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-26T00:00:01.712294;2016-04-26T00:00:01.733671;910debcc-0617-48e3-a18d-df9a3f674f7f;466.17;2.33628;BUY
2016-04-26T00:00:03.922139;2016-04-26T00:00:03.936814;ede51548-d3a8-401b-a5d3-e03e45cb433d;466.17;0.02327333;BUY
2016-04-26T00:00:11.279162;2016-04-26T00:00:11.296197;52a67087-7bc9-4099-971a-244a70f13bc1;466.16;0.02;SELL
2016-04-26T00:00:11.279375;2016-04-26T00:00:11.311815;c5e712f9-c935-4a56-abe4-e796d0088ba4;466.16;0.05;SELL
2016-04-26T00:00:11.279552;2016-04-26T00:00:11.311815;89a1eba7-a68d-40ff-a314-2b4fc222a00d;466.15;0.0101;SELL
2016-04-26T00:00:11.279743;2016-04-26T00:00:11.327439;d2bc9df3-1838-4d7c-b13a-20ca3a4126ad;466.11;0.01;SELL
2016-04-26T00:00:11.279900;2016-04-26T00:00:11.327439;07109fa0-79c8-4289-957e-cb6e6bcf80a5;466.06;0.01;SELL
2016-04-26T00:00:11.280076;2016-04-26T00:00:11.405572;a6a3e238-938f-4b3d-9a87-41f343f4db07;466.06;0.3208;SELL
2016-04-26T00:00:11.280237;2016-04-26T00:00:11.405572;0fa7f828-1c3b-47eb-b055-c85ad2ce1abd;466.03;0.01;SELL
2016-04-26T00:00:11.280394;2016-04-26T00:00:11.405572;ebd7df13-6010-4e13-9bb8-119f27e9ce26;466.01;0.01;SELL
2016-04-26T00:00:11.280549;2016-04-26T00:00:11.405572;6f06a0aa-e998-40b6-81fe-1c2687d8b757;465.99;0.5;SELL
2016-04-26T00:00:11.280689;2016-04-26T00:00:11.405572;1fb5d60a-5aa0-488c-80de-838df9b34f6f;465.89;0.0591;SELL
2016-04-26T00:00:32.754018;2016-04-26T00:00:32.764953;dc5dbfb4-0286-4184-8e67-3d80930d3d3a;465.9;2.86635;BUY
2016-04-26T00:00:42.787046;2016-04-26T00:00:42.796215;97387015-a55d-4f50-aa4f-c675e43ef085;465.89;0.01091;SELL
2016-04-26T00:00:42.787215;2016-04-26T00:00:42.827457;b7ca03e0-585b-435a-adcc-fc6ac7fbff10;465.89;0.0572;SELL
2016-04-26T00:00:42.787359;2016-04-26T00:00:42.827457;37bbefed-7a6f-4374-a29d-174bc4a1d365;465.89;1.93189;SELL
2016-04-26T00:01:01.820750;2016-04-26T00:01:01.843097;26d27f40-c023-4c94-bf15-3edf7bc0e039;465.89;0.06811;SELL
2016-04-26T00:01:01.821003;2016-04-26T00:01:01.874346;b7717873-d4ec-4057-bed5-7040d02619c7;465.89;0.083;SELL
2016-04-26T00:01:01.821196;2016-04-26T00:01:01.874346;64c0d102-98af-41fb-b98a-fa4e09fa743c;465.89;0.0788;SELL
2016-04-26T00:01:01.821347;2016-04-26T00:01:01.889967;ed80ec02-748e-4e3b-8a2c-2d0ea6e732db;465.84;0.01;SELL
2016-04-26T00:01:01.821503;2016-04-26T00:01:01.889967;bf912579-b010-487c-a198-dd276cd7eaaa;465.84;0.092;SELL
2016-04-26T00:01:01.821648;2016-04-26T00:01:01.889967;405ee5b0-5a30-48ee-b3f4-bac0190a381c;465.79;0.01;SELL
2016-04-26T00:01:01.821824;2016-04-26T00:01:01.889967;e56b2201-751f-4ee3-bd62-41ec7285bafa;465.79;0.122;SELL
2016-04-26T00:01:01.822013;2016-04-26T00:01:01.889967;f44893c4-65e0-4ca7-9732-221c0dff26ef;465.75;0.22;SELL
2016-04-26T00:01:01.822162;2016-04-26T00:01:01.905546;3d961bda-f571-4c62-a33a-0d1cad462a4e;465.74;0.112;SELL
2016-04-26T00:01:01.822357;2016-04-26T00:01:01.905546;bcf9ee0f-aa1a-4d8f-91cc-dd13066601cd;465.74;0.01;SELL
2016-04-26T00:01:01.822517;2016-04-26T00:01:01.905546;ac26d077-254d-4afb-a0ea-78467942e3a7;465.7;1.37;SELL
2016-04-26T00:01:01.822672;2016-04-26T00:01:01.905546;ffdaab5e-963a-410e-9bb3-c64538258e33;465.69;0.107;SELL
2016-04-26T00:01:01.822844;2016-04-26T00:01:01.905546;9ed697c7-4a67-43e4-bb90-79d612481368;465.67;1.07;SELL
2016-04-26T00:01:01.823035;2016-04-26T00:01:01.952465;6b854e0d-28de-42f8-a12b-f1e665faa91e;465.66;0.02;SELL
2016-04-26T00:01:01.823195;2016-04-26T00:01:01.952465;6f67da3f-a341-4b89-b2c5-806b1ff7b9da;465.65;1.15;SELL
2016-04-26T00:01:01.823349;2016-04-26T00:01:01.952465;60843638-5ab3-4b27-b05d-6fbc36ce0e91;465.64;0.075;SELL
2016-04-26T00:01:01.823511;2016-04-26T00:01:01.952465;b2d2ab1b-f830-46cb-83e0-e694582030bf;465.61;0.64733;SELL
2016-04-26T00:01:02.813310;2016-04-26T00:01:02.963102;2e7042e7-97cc-4822-892c-97efd81f2fd9;465.89;0.01;BUY
2016-04-26T00:01:23.394470;2016-04-26T00:01:23.541230;ce4ebbf9-cf97-469e-92af-c4bf3e13a481;465.9;0.02798;BUY
2016-04-26T00:01:31.670211;2016-04-26T00:01:31.806858;cb7dc0f5-c78a-4eee-9906-4facc8efa491;465.89;0.01;BUY
2016-04-26T00:01:31.670391;2016-04-26T00:01:31.838104;ab2d61eb-62ed-4113-b29e-d6b7f27d9a7c;465.9;0.0325;BUY
2016-04-26T00:02:01.685191;2016-04-26T00:02:01.822502;4f41e0be-1917-4554-ad09-127a83654cca;465.88;0.01;BUY
2016-04-26T00:02:01.685444;2016-04-26T00:02:01.838130;b331e52f-af9b-4845-97fd-e7fca2c26ba4;465.88;1.45635;BUY
2016-04-26T00:02:02.928527;2016-04-26T00:02:03.056875;9a9cba31-69f1-463b-84e3-dfee153ab2af;465.88;0.02644;BUY
2016-04-26T00:02:31.670307;2016-04-26T00:02:31.822516;34c1510c-5a01-4312-b2d3-eab15cbc750c;465.87;0.03;SELL
2016-04-26T00:03:02.079930;2016-04-26T00:03:02.213157;f69e238d-d2cc-415a-90ad-d7d7886f8a63;465.88;0.16694;BUY
2016-04-26T00:03:02.171472;2016-04-26T00:03:02.306864;e462e057-4348-4b14-a5ac-bc3e7ff3bfa5;465.88;0.02564;BUY
2016-04-26T00:03:31.656657;2016-04-26T00:03:31.791297;ff4d2808-b839-42bd-8b69-c4a15ad73ceb;465.88;1.80742;BUY
2016-04-26T00:03:31.656878;2016-04-26T00:03:31.806921;841cef54-604d-4221-abab-53ab0cbf1985;465.88;0.71294;BUY
2016-04-26T00:03:36.177885;2016-04-26T00:03:36.306929;447dff19-2586-420e-b21c-90e89dac360b;465.87;0.45;SELL
2016-04-26T00:04:01.579886;2016-04-26T00:04:01.713191;5043551b-f2f1-462c-94ba-bba69c115929;465.88;0.85032;BUY
2016-04-26T00:04:13.053834;2016-04-26T00:04:13.181950;09f048df-4da2-4a1b-b91e-b3eebd9ccdbf;465.88;0.02433333;BUY
2016-04-26T00:04:32.738768;2016-04-26T00:04:32.869454;462d77e9-2c77-4ca2-bfe6-da91c7112b71;465.87;0.05;SELL
2016-04-26T00:04:33.833039;2016-04-26T00:04:33.963208;98bf2600-dea9-49e9-ab1b-f0a15c76fe9b;465.88;0.02114;BUY
2016-04-26T00:05:01.627120;2016-04-26T00:05:01.760100;449c4afa-5cfe-4a11-8cef-8f037bf0ea87;465.87;0.0478;SELL
2016-04-26T00:05:02.865712;2016-04-26T00:05:02.994465;f71e0ae1-58d3-4390-96c1-cf9b627d6ce2;465.88;0.02308;BUY
2016-04-26T00:05:31.665837;2016-04-26T00:05:31.791359;2c72cc99-26ed-428a-b308-57195c5cf6c1;465.88;3.36818667;BUY
2016-04-26T00:05:31.666116;2016-04-26T00:05:31.806978;a78e7348-83b2-4cea-a265-3d0e6a3e0150;465.88;1.30958333;BUY
2016-04-26T00:06:01.681258;2016-04-26T00:06:01.806993;55d37776-d212-40ea-aa7d-fc53d4037c08;465.87;0.06754;SELL
2016-04-26T00:06:03.491467;2016-04-26T00:06:03.619496;9a776ae4-b6dd-4931-987e-81bbd477310a;465.88;0.02185333;BUY
2016-04-26T00:06:31.705115;2016-04-26T00:06:31.822640;cc6abaa2-69a3-4475-9446-8edd7fb3b3ab;465.88;0.01169;BUY
2016-04-26T00:07:02.328776;2016-04-26T00:07:02.447653;6b5ecbfd-4b65-4cd3-8f9b-15f4955dc2af;465.88;1.4694;BUY
2016-04-26T00:07:04.607927;2016-04-26T00:07:04.728908;4829fc5c-c4ea-4396-bf62-5748c1ccbb11;465.88;0.02052;BUY
2016-04-26T00:07:38.040151;2016-04-26T00:07:38.166424;1754a17a-525f-4152-b456-c0be8f517722;465.88;0.43542;BUY
2016-04-26T00:08:02.774728;2016-04-26T00:08:02.885186;56bd48f2-7d9a-46a7-a82e-53326bbb4bdb;465.88;0.73153334;BUY
2016-04-26T00:08:02.774958;2016-04-26T00:08:02.916432;4949cc39-0240-42a3-82b1-04cb02b0a2f8;465.88;0.46781666;BUY
