time_period_end,volume_traded,price_close
2015-02-28T01:00:00.000000,603.21300545,254.85
2015-02-28T02:00:00.000000,427.71442893,253.5
2015-02-28T03:00:00.000000,604.57567292,252.04
2015-02-28T04:00:00.000000,302.02986875,253.82
2015-02-28T05:00:00.000000,327.73616553,252.71
2015-02-28T06:00:00.000000,351.44988422,253.73
2015-02-28T07:00:00.000000,670.29650118,252.39
2015-02-28T08:00:00.000000,255.10924018,252.49
2015-02-28T09:00:00.000000,199.74790548,252.18
2015-02-28T10:00:00.000000,385.9790873,254.13
2015-02-28T11:00:00.000000,70.69389173,253.0
2015-02-28T12:00:00.000000,87.95517364,253.63
2015-02-28T13:00:00.000000,111.12596309,254.43
2015-02-28T14:00:00.000000,161.9655856,253.62
2015-02-28T15:00:00.000000,149.7190394,253.12
2015-02-28T16:00:00.000000,173.52449779,253.35
2015-02-28T17:00:00.000000,222.9421192,253.68
2015-02-28T18:00:00.000000,310.0443539,253.11
2015-02-28T19:00:00.000000,411.44324826,254.94
2015-02-28T20:00:00.000000,241.37766923,253.81
2015-02-28T21:00:00.000000,439.05654212,254.83
2015-02-28T22:00:00.000000,428.56479613,255.5
2015-02-28T23:00:00.000000,301.6038398,255.11
2015-03-01T00:00:00.000000,248.60400524,255.61
