time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-03-28T00:00:02.000000;2016-03-28T00:00:02.000000;7f53198c-645c-42e4-ae58-e34c8eb88d04;427.34;0.36647768;UNKNOWN
2016-03-28T00:00:16.000000;2016-03-28T00:00:16.000000;ab14452f-97ef-46ed-9c16-32ec54b89b3e;427.3;1.05797889;UNKNOWN
2016-03-28T00:02:08.000000;2016-03-28T00:02:08.000000;55322d37-811a-4582-a309-3056eb7a0ee5;426.58;0.01;UNKNOWN
2016-03-28T00:03:48.000000;2016-03-28T00:03:48.000000;4ab24019-ad25-4b4d-ac5d-3e44072fa698;426.58;0.1;UNKNOWN
2016-03-28T00:03:49.000000;2016-03-28T00:03:49.000000;3e2b761d-a89f-4db6-9659-b8dc3fa830c4;426.57;0.2;UNKNOWN
2016-03-28T00:04:07.000000;2016-03-28T00:04:07.000000;38b0669c-42a8-4eef-aaa1-cbe30133de1d;426.58;0.1;UNKNOWN
2016-03-28T00:06:06.000000;2016-03-28T00:06:06.000000;795da101-a8a1-4493-ab5c-f7890f0a92a3;426.57;4.185;UNKNOWN
2016-03-28T00:07:53.000000;2016-03-28T00:07:53.000000;8e9a6ecd-ac63-4630-bf12-58941762e42f;426.57;0.20590203;UNKNOWN
2016-03-28T00:07:54.000000;2016-03-28T00:07:54.000000;0c66514f-af79-42d0-9ac3-0c9851bbcad5;426.58;0.10889748;UNKNOWN
2016-03-28T00:07:55.000000;2016-03-28T00:07:55.000000;8155ede8-949f-4195-aae9-8ea495c6f276;426.58;0.10889748;UNKNOWN
2016-03-28T00:09:12.000000;2016-03-28T00:09:12.000000;030878f9-d36a-4232-b317-b7c095284df8;426.57;0.10911816;UNKNOWN
2016-03-28T00:09:12.000000;2016-03-28T00:09:12.000000;ebc689e8-29f2-46bf-b8dc-750194f4cf21;426.57;0.10900904;UNKNOWN
2016-03-28T00:09:14.000000;2016-03-28T00:09:14.000000;70ac1452-7047-4424-ad2e-dace5d4a7ad3;426.57;0.10900904;UNKNOWN
