time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2018-07-30T00:00:00.000000,68856.88,0.000675,0.0007099,0.0007299,0.000669,2851
2018-07-31T00:00:00.000000,70065.06,0.0007043,0.0006589,0.0007213,0.0006515,3813
2018-08-01T00:00:00.000000,138120.17,0.0006589,0.0006121,0.000677,0.0005893,5515
2018-08-02T00:00:00.000000,526347.55,0.0006103,0.0007165,0.0008016,0.0005935,18936
2018-08-03T00:00:00.000000,152297.38,0.0007133,0.0006608,0.0007299,0.0006507,8750
2018-08-04T00:00:00.000000,125190.79,0.000663,0.0006312,0.0006711,0.000605,7131
2018-08-05T00:00:00.000000,41359.74,0.0006331,0.0006633,0.0006829,0.0006255,2678
2018-08-06T00:00:00.000000,26248.86,0.0006617,0.0006686,0.0006898,0.0006549,1542
2018-08-07T00:00:00.000000,36580.33,0.0006689,0.000662,0.0006912,0.0006532,1808
2018-08-08T00:00:00.000000,41094.63,0.000662,0.0006687,0.0006904,0.0006495,1968
2018-08-09T00:00:00.000000,140107.62,0.0006687,0.0007189,0.0007547,0.0006352,8295
2018-08-10T00:00:00.000000,121451.91,0.000719,0.0006874,0.0007237,0.0006323,9860
2018-08-11T00:00:00.000000,54462.5,0.0006923,0.000673,0.0007028,0.00066,5033
2018-08-12T00:00:00.000000,12363.03,0.0006759,0.0006812,0.0007027,0.0006683,965
