time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-02-17T00:00:06.000000;2016-02-17T00:00:06.000000;c36e1adf-bd9e-464a-827e-a16655dc5118;407.37;2.02824035;UNKNOWN
2016-02-17T00:00:27.000000;2016-02-17T00:00:27.000000;33ec1afd-8d79-4866-85d4-72b03244bf13;407.24;0.24332084;UNKNOWN
2016-02-17T00:00:55.000000;2016-02-17T00:00:55.000000;5dad691f-b4f8-4f02-bca1-5cb602ac1edc;407.55;0.03;UNKNOWN
2016-02-17T00:03:49.000000;2016-02-17T00:03:49.000000;7d55b49a-110e-4f4e-929a-08ded0962165;407.33;4.44175965;UNKNOWN
2016-02-17T00:03:49.000000;2016-02-17T00:03:49.000000;5057980f-5848-41dc-a9e3-2be31ac8a416;407.33;0.33924035;UNKNOWN
2016-02-17T00:03:49.000000;2016-02-17T00:03:49.000000;3403d156-09f5-425e-a2bc-c6bf4af94888;407.0;1.0;UNKNOWN
2016-02-17T00:08:37.000000;2016-02-17T00:08:37.000000;b078d306-f2d5-4d7b-b44d-911b3c9d56bd;407.0;0.02460308;UNKNOWN
2016-02-17T00:10:09.000000;2016-02-17T00:10:09.000000;af9329e2-e3c6-4f8e-9be0-f3d21d5e26ff;407.14;0.01;UNKNOWN
2016-02-17T00:10:09.000000;2016-02-17T00:10:09.000000;2cf2fffe-486c-4352-8785-0efb33a3f88b;407.14;0.01;UNKNOWN
2016-02-17T00:10:09.000000;2016-02-17T00:10:09.000000;5c73f67b-8cde-4c3f-9fa5-8c6323f87a3f;407.14;0.01;UNKNOWN
2016-02-17T00:10:09.000000;2016-02-17T00:10:09.000000;ecc27dc8-2860-4e14-9cc8-8d5362050d8e;407.2;0.70674314;UNKNOWN
2016-02-17T00:10:12.000000;2016-02-17T00:10:12.000000;48caf83a-501e-44d6-b51f-25eb1feea42a;407.2;10.0;UNKNOWN
2016-02-17T00:10:52.000000;2016-02-17T00:10:52.000000;8ff1013c-d213-4b17-a124-5c5d84b9588b;407.2;0.03;UNKNOWN
2016-02-17T00:11:00.000000;2016-02-17T00:11:00.000000;e7ca05c1-0b93-4697-a851-f7237654b43f;407.18;0.73673871;UNKNOWN
2016-02-17T00:11:12.000000;2016-02-17T00:11:12.000000;91af4c78-5c7b-41f0-8c50-a19878d532b3;407.2;4.26325686;UNKNOWN
2016-02-17T00:11:36.000000;2016-02-17T00:11:36.000000;30ba7da1-4ee3-4e01-9fc5-f9219fc98941;407.64;0.01965857;UNKNOWN
2016-02-17T00:12:09.000000;2016-02-17T00:12:09.000000;6e389049-d126-47b1-9fdb-a4407c1c2479;407.51;5.75;UNKNOWN
2016-02-17T00:12:12.000000;2016-02-17T00:12:12.000000;bec0afd3-f98e-4101-a7dd-b4597e11e4ad;406.73;0.139;UNKNOWN
2016-02-17T00:12:12.000000;2016-02-17T00:12:12.000000;16751d92-0557-4df1-a93e-d900e15117c8;406.7;0.01;UNKNOWN
2016-02-17T00:12:12.000000;2016-02-17T00:12:12.000000;98fb0230-132b-42b8-b37a-58137251e811;406.69;2.08188041;UNKNOWN
2016-02-17T00:12:12.000000;2016-02-17T00:12:12.000000;ca6193af-35b8-4e11-9adf-485423a064d3;406.74;3.54744111;UNKNOWN
2016-02-17T00:14:14.000000;2016-02-17T00:14:14.000000;0a5e7677-38c2-4989-b9b0-2155b41a2650;406.56;4.07;UNKNOWN
2016-02-17T00:14:14.000000;2016-02-17T00:14:14.000000;2848f418-437f-4fa6-af41-cb73a6f3c111;406.6;0.01;UNKNOWN
2016-02-17T00:14:14.000000;2016-02-17T00:14:14.000000;87723a16-df58-446b-885d-80fa465ff37e;406.96;3.0;UNKNOWN
2016-02-17T00:14:27.000000;2016-02-17T00:14:27.000000;a3082143-7650-43e6-a756-19ca739666be;406.56;0.06096423;UNKNOWN
2016-02-17T00:17:11.000000;2016-02-17T00:17:11.000000;b0214ed0-ef37-4c98-9e4a-45ff39e4825e;407.39;0.03;UNKNOWN
2016-02-17T00:17:11.000000;2016-02-17T00:17:11.000000;a6f91fdb-ce6d-4038-814f-a07ad1233405;407.4;0.1397349;UNKNOWN
2016-02-17T00:18:14.000000;2016-02-17T00:18:14.000000;d7a7e0ec-10a3-43d8-be11-9f15a366fdca;407.62;0.9;UNKNOWN
2016-02-17T00:19:06.000000;2016-02-17T00:19:06.000000;de3efa94-eb5c-42fc-9422-cf8b7d017008;407.64;0.08654836;UNKNOWN
2016-02-17T00:20:37.000000;2016-02-17T00:20:37.000000;ff361324-d9c2-41fb-a542-5416f23b7ad1;407.43;4.4526;UNKNOWN
2016-02-17T00:20:37.000000;2016-02-17T00:20:37.000000;a53f8a37-75e5-4de6-a349-4c1a1ff0dc46;407.02;0.01;UNKNOWN
2016-02-17T00:20:37.000000;2016-02-17T00:20:37.000000;872dea81-0b15-4634-ac57-baf9f99b18f0;407.43;0.5;UNKNOWN
2016-02-17T00:21:28.000000;2016-02-17T00:21:28.000000;b689f45c-b798-454d-a3a9-df6a050b3541;407.11;0.02431433;UNKNOWN
2016-02-17T00:22:22.000000;2016-02-17T00:22:22.000000;92fa179e-9bea-4725-99a9-aceefe6451ef;407.11;0.30144653;UNKNOWN
2016-02-17T00:22:28.000000;2016-02-17T00:22:28.000000;532f9002-7fad-4d63-abed-92cd491ce813;407.47;0.3678;UNKNOWN
2016-02-17T00:22:40.000000;2016-02-17T00:22:40.000000;86a9fcbd-2ef6-468c-852d-085d81d85ad7;407.11;0.01;UNKNOWN
2016-02-17T00:23:07.000000;2016-02-17T00:23:07.000000;77903359-daf0-4e37-bc90-609d5884e5ea;407.11;0.01;UNKNOWN
2016-02-17T00:23:07.000000;2016-02-17T00:23:07.000000;e738ad46-9f78-42e7-bd93-c9b6ab126ece;407.11;0.2312633;UNKNOWN
2016-02-17T00:23:35.000000;2016-02-17T00:23:35.000000;fb987118-4200-4528-906e-3b9d86d6e508;407.11;0.01;UNKNOWN
2016-02-17T00:23:38.000000;2016-02-17T00:23:38.000000;57cb2166-42bd-4c84-bfc4-8ab98e52ee29;407.23;0.0926887;UNKNOWN
2016-02-17T00:23:49.000000;2016-02-17T00:23:49.000000;3d1fa690-f60d-42b0-918c-dde0f4e77482;407.13;0.01;UNKNOWN
2016-02-17T00:24:11.000000;2016-02-17T00:24:11.000000;816e33f5-9cf3-4675-a760-907fae3171cb;407.12;0.01;UNKNOWN
2016-02-17T00:24:26.000000;2016-02-17T00:24:26.000000;3901f192-c8a1-4ada-beb8-2fff7f4b60b9;407.47;0.01483186;UNKNOWN
2016-02-17T00:24:38.000000;2016-02-17T00:24:38.000000;67748978-c572-40bf-b0bf-8efe065dc1f8;407.51;0.4905;UNKNOWN
2016-02-17T00:25:09.000000;2016-02-17T00:25:09.000000;9a9486bd-3454-4e2b-8f52-fe1aaae65bcc;407.24;0.01;UNKNOWN
2016-02-17T00:25:27.000000;2016-02-17T00:25:27.000000;43ebadd7-de6b-4d51-be49-7e9b092c8f18;407.26;0.2456;UNKNOWN
2016-02-17T00:25:42.000000;2016-02-17T00:25:42.000000;508b68bd-d1c3-4cf9-a555-b843520547ed;407.39;2.3;UNKNOWN
2016-02-17T00:25:42.000000;2016-02-17T00:25:42.000000;e7f2fbbd-55bb-48e1-ae27-85cfa6823e63;407.39;0.5;UNKNOWN
