time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-27T00:18:10.000000;2016-04-27T00:18:10.613454;8e890ce3-3774-4fe3-9a29-ad48433ec971;7.398;100.7167;BUY
2016-04-27T00:18:10.000000;2016-04-27T00:18:10.640455;7d0511d0-53ab-40d2-a7fd-c6de70646294;7.4;10.0;BUY
2016-04-27T00:18:36.000000;2016-04-27T00:18:36.436280;38fdeb2e-c723-4bea-90c2-1963f7f96b22;7.4;89.2833;SELL
2016-04-27T00:27:45.000000;2016-04-27T00:27:45.765960;a39cf720-3e7f-45d3-8291-fbba3b82bd45;7.3876;0.63315183;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.122604;37ec705b-d2dc-44eb-8320-2008ddff8974;7.365;8.8;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.128615;0c89d1e7-220c-4e10-a57a-5c2de8ed9da3;7.365;100.243;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.133647;8a5e387b-25ba-4cd3-b7f8-562e080e535c;7.3617;6.7549041;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.220598;b92cbd3f-fb4e-410b-b0c7-6a763b42d578;7.3571;294.31;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.263646;a74086cc-5dd1-4fc9-af8c-d62df75e9694;7.3561;20.37475946;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.269630;163d9a2b-bf76-45d3-a5fb-e87f86747cd3;7.351;49.1;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.272612;32b5b2ab-4195-427f-8eda-26b8b41edff3;7.351;8.071981;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.279641;ecef0624-074b-4410-a24b-18ed5989091c;7.35;200.0;SELL
2016-04-27T00:29:32.000000;2016-04-27T00:29:32.690700;366c9a8e-0903-4cfe-b1a4-8581c64cd5ef;7.35;12.61595646;BUY
2016-04-27T00:29:40.000000;2016-04-27T00:29:40.482457;0f7d20cd-e89c-4fae-960d-c7e84baa0fd8;7.3628;3.2;SELL
2016-04-27T00:29:40.000000;2016-04-27T00:29:40.547461;e356821b-efe9-452f-a676-4330f04c6c25;7.3502;20.37475946;SELL
2016-04-27T00:29:40.000000;2016-04-27T00:29:40.563423;864a2155-a749-404e-bd53-b68a998ce073;7.35;12.61560453;SELL
2016-04-27T00:29:40.000000;2016-04-27T00:29:40.563423;351ea145-6136-4689-8314-0d6e294654f8;7.35;8.718092;SELL
2016-04-27T00:29:40.000000;2016-04-27T00:29:40.570461;6498ad65-dc9c-41c0-a896-3c8fcd4b1f02;7.35;9.78153184;SELL
2016-04-27T00:29:44.000000;2016-04-27T00:29:44.764901;65e3975f-8325-43d6-bb8b-64bd9bc196fd;7.3502;20.37475946;SELL
2016-04-27T00:29:44.000000;2016-04-27T00:29:44.769903;dde4305a-285d-4847-aa4d-ecbfe2e903b8;7.3501;8.540983;SELL
2016-04-27T00:29:45.000000;2016-04-27T00:29:45.216897;1c268181-04b0-488d-b4dd-7bc94ce8e7bb;7.35;13.00778314;BUY
2016-04-27T00:29:45.000000;2016-04-27T00:29:45.262915;9137e435-4dfc-4c98-85b5-91430550a053;7.35;12.76646223;BUY
2016-04-27T00:29:54.000000;2016-04-27T00:29:54.644886;b49b4673-2015-453d-9cde-57a9261af556;7.354;54.68998783;SELL
2016-04-27T00:29:57.000000;2016-04-27T00:29:57.229101;7474a597-b37a-423b-84c0-66267736316b;7.3532;20.37475946;SELL
2016-04-27T00:29:57.000000;2016-04-27T00:29:57.540212;27bbdf6d-10a3-4d7c-a0bb-bb89f6e7f010;7.35;34.31522837;BUY
2016-04-27T00:29:59.000000;2016-04-27T00:29:59.727346;ec1a7cfb-c897-435d-ae9f-6b71c4c241f7;7.3511;20.37475946;SELL
2016-04-27T00:29:59.000000;2016-04-27T00:29:59.728354;bf94debc-84a8-47f4-8609-e2230e019ed3;7.351;6.51388108;SELL
2016-04-27T00:30:01.000000;2016-04-27T00:30:01.184492;1fd05e69-fc33-4190-a672-23f5fa8b6404;7.35;20.37475946;BUY
