time_period_end,volume_traded,price_close
2016-08-12T01:00:00.000000,863.013933,11.78
2016-08-12T02:00:00.000000,580.098803,11.75
2016-08-12T03:00:00.000000,1437.035852,11.74
2016-08-12T04:00:00.000000,556.894915,11.71
2016-08-12T05:00:00.000000,735.55186711,11.7
2016-08-12T06:00:00.000000,1204.24953583,11.8
2016-08-12T07:00:00.000000,1004.603943,11.89
2016-08-12T08:00:00.000000,1798.91716054,12.02
2016-08-12T09:00:00.000000,1043.88942909,12.02
2016-08-12T10:00:00.000000,684.22561731,12.03
2016-08-12T11:00:00.000000,601.502985,12.02
2016-08-12T12:00:00.000000,707.666257,12.01
2016-08-12T13:00:00.000000,1652.56442203,12.04
2016-08-12T14:00:00.000000,1288.39170916,11.99
2016-08-12T15:00:00.000000,2190.90703012,11.88
2016-08-12T16:00:00.000000,1686.07201176,11.81
2016-08-12T17:00:00.000000,1432.43086718,11.82
2016-08-12T18:00:00.000000,3200.30782186,11.84
2016-08-12T19:00:00.000000,1343.09842607,11.85
2016-08-12T20:00:00.000000,1294.680667,11.83
2016-08-12T21:00:00.000000,1786.98522413,11.87
2016-08-12T22:00:00.000000,1308.18864162,11.87
2016-08-12T23:00:00.000000,1394.64285936,11.82
2016-08-13T00:00:00.000000,881.632981,11.81
