time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-20T01:00:00.000000,193.42287251,10.581884455316997
2016-03-20T02:00:00.000000,394.6067242800001,10.516104236794632
2016-03-20T03:00:00.000000,104.03288559,10.556176175322504
2016-03-20T04:00:00.000000,957.1768384299997,10.71613834126926
2016-03-20T05:00:00.000000,225.04831476,10.684965895530304
2016-03-20T06:00:00.000000,210.37563093,10.441819911547586
2016-03-20T07:00:00.000000,43.080667809999994,10.458434293051646
2016-03-20T08:00:00.000000,69.08501385000001,10.401419961271092
2016-03-20T09:00:00.000000,480.82552596000005,10.27356081723394
2016-03-20T10:00:00.000000,8.64156379,10.239173927133622
2016-03-20T11:00:00.000000,113.0964342,10.355517217720466
2016-03-20T12:00:00.000000,645.6722342,10.39731905719315
2016-03-20T13:00:00.000000,8.889147789999999,10.325862105271625
2016-03-20T14:00:00.000000,1495.2588343499995,10.058351967635263
2016-03-20T15:00:00.000000,1066.86925684,10.035344476630307
2016-03-20T16:00:00.000000,36.30684271,10.070682695678277
2016-03-20T17:00:00.000000,219.6587965,9.861035372976158
2016-03-20T18:00:00.000000,1232.37923235,9.93296984718283
2016-03-20T19:00:00.000000,756.0550490800003,9.765238802567012
2016-03-20T20:00:00.000000,128.80565029999997,9.718386554182635
2016-03-20T21:00:00.000000,486.6689814399999,10.080045304895258
2016-03-20T22:00:00.000000,495.6207047699999,10.260283568197048
2016-03-20T23:00:00.000000,81.37316389,10.162376022603242
2016-03-21T00:00:00.000000,125.41133656999999,10.178808299852488
