time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-20T01:00:00.000000,264.71895732000024,410.1440134538829
2016-03-20T02:00:00.000000,361.82499517000014,411.3337195402955
2016-03-20T03:00:00.000000,285.1826199799999,410.843028053063
2016-03-20T04:00:00.000000,182.51706462000016,410.0437991655538
2016-03-20T05:00:00.000000,173.2469858100002,410.37860643696314
2016-03-20T06:00:00.000000,111.87639986000002,410.2488706428978
2016-03-20T07:00:00.000000,52.78702671999994,410.44069125602823
2016-03-20T08:00:00.000000,113.13066974000013,410.47127024274596
2016-03-20T09:00:00.000000,156.64456241000002,410.3887865796325
2016-03-20T10:00:00.000000,66.34391955000001,410.2213513766657
2016-03-20T11:00:00.000000,102.62925513000005,410.12317243056157
2016-03-20T12:00:00.000000,136.9484333100001,410.24443281810227
2016-03-20T13:00:00.000000,182.27599500000017,410.5571308247094
2016-03-20T14:00:00.000000,131.16189834000002,411.57422751489275
2016-03-20T15:00:00.000000,178.5363908,411.87286499002715
2016-03-20T16:00:00.000000,175.3418647800001,411.8114600951904
2016-03-20T17:00:00.000000,209.98015768000022,411.460851142442
2016-03-20T18:00:00.000000,165.02476245999995,412.37473387633156
2016-03-20T19:00:00.000000,325.11973705999907,413.97792189466105
2016-03-20T20:00:00.000000,195.47861077999966,415.00746929894916
2016-03-20T21:00:00.000000,293.46972866999926,414.28648108559423
2016-03-20T22:00:00.000000,151.46265292999968,413.27758560526723
2016-03-20T23:00:00.000000,290.67073402999927,412.81286559366595
2016-03-21T00:00:00.000000,419.73375256999884,412.3757887244097
